  2  12.062500  1.500000       -0.615        0.311       -0.417        0.980     3600
  2  12.104167  2.500000        0.086        0.722        0.171        1.039     3600
  2  12.145833  3.500000       -0.106        0.946        0.207        1.079     1999
  2  12.187500  4.500000       -0.578        0.049       -0.286        0.971     1800
  2  12.229167  5.500000       -0.361       -0.584        0.015        0.883     1736
  2  12.270833  6.500000       -0.749       -0.347       -0.130        0.941     1800
  2  12.312500  7.500000       -0.283       -0.354       -0.132        0.947     1800
  2  12.354167  8.500000       -0.322        0.574       -0.267        0.828     1800
  2  12.395833  9.500000       -0.755        0.021       -0.096        0.860     1800
  2  12.437500 10.500000       -0.792        0.126        0.044        0.893     1800
  2  12.479167 11.500000       -0.413        0.403        0.262        0.753     1799
  2  12.520833 12.500000       -0.196       -0.586        0.481        0.885     1800
  2  12.562500 13.500000       -0.017        0.372        0.514        0.861     1800
  2  12.604167 14.500000       -0.118       -0.101        0.861        1.000     1512
  2  12.645833 15.500000        0.132        0.184        0.846        0.959     1800
  2  12.687500 16.500000       -0.288       -0.360        0.269        0.788     1800
  2  12.729167 17.500000       -0.614       -0.486       -0.074        0.823     1800
  2  12.770833 18.500000       -0.677       -0.161       -0.071        0.788     1800
  2  12.812500 19.500000       -0.406        0.658        0.022        0.887     2406
  2  12.854167 20.500000        0.026        0.073        0.673        0.840     3600
  2  12.895833 21.500000       -0.544       -0.109       -0.248        0.849     3440
  2  12.937500 22.500000       -0.224       -0.257       -0.786        0.918     3600
  2  12.979167 23.500000       -0.383       -0.310       -0.632        0.877     3312
  2  13.020833  0.500000       -0.584        0.159       -0.418        0.822     3600
  2  13.062500  1.500000       -0.318        0.286        0.466        0.763     3600
  2  13.104167  2.500000       -0.488       -0.113        0.333        0.741     3600
  2  13.145833  3.500000        0.009        0.489        0.341        0.758     3600
  2  13.187500  4.500000       -0.322        0.385       -0.067        0.725     3015
  2  13.229167  5.500000       -0.294        0.032        0.024        0.700     1800
  2  13.270833  6.500000       -0.107        0.311        0.514        0.912     1760
  2  13.312500  7.500000       -0.157        0.589       -0.039        0.864     1800
  2  13.354167  8.500000       -0.514       -0.135       -0.250        0.769     1800
  2  13.395833  9.500000        0.191        0.700        0.166        0.941     1800
  2  13.437500 10.500000       -0.347        0.296       -0.752        1.009     1800
  2  13.479167 11.500000        0.370        0.658       -0.210        0.980     1800
  2  13.520833 12.500000       -0.018        0.481       -0.251        0.929     1800
  2  13.562500 13.500000       -0.590       -0.417       -0.317        0.901     1800
  2  13.604167 14.500000       -0.446        0.409        0.158        0.833     2301
  2  13.645833 15.500000        0.135        0.475        0.214        0.814     3600
  2  13.687500 16.500000       -0.598       -0.562       -0.132        0.907     3408
  2  13.729167 17.500000       -0.402       -0.625       -0.167        0.879     3600
  2  13.770833 18.500000       -0.472       -0.224       -0.664        0.917     3600
  2  13.812500 19.500000       -0.605       -0.522       -0.308        0.920     3600
  2  13.854167 20.500000       -0.631       -0.466       -0.341        0.920     3536
  2  13.895833 21.500000       -0.664       -0.081       -0.127        0.965     3600
  2  13.937500 22.500000       -0.574       -0.620       -0.198        0.954     3600
  2  13.979167 23.500000        0.049       -0.577       -0.648        0.899     3600
  2  14.020833  0.500000        0.067       -0.802       -0.399        0.930     3112
  2  14.062500  1.500000       -0.597       -0.189       -0.286        0.893     1800
  2  14.104167  2.500000       -0.458       -0.717       -0.290        0.954     1800
  2  14.145833  3.500000       -0.717       -0.622       -0.149        0.989     1800
  2  14.187500  4.500000       -0.643       -0.723       -0.187        1.003     1800
  2  14.229167  5.500000       -0.641       -0.740       -0.070        0.994     1800
  2  14.270833  6.500000       -0.785       -0.559        0.014        0.979     1800
  2  14.312500  7.500000       -0.720       -0.572        0.010        0.948     1800
  2  14.354167  8.500000        0.100        0.616       -0.249        0.820     1800
  2  14.395833  9.500000        0.537        0.724       -0.408        1.043     1799
  2  14.437500 10.500000       -0.111        0.384       -0.399        0.844     1800
  2  14.479167 11.500000       -0.106        1.031       -0.173        1.151     2950
  2  14.520833 12.500000        0.025        0.847        0.350        0.965     3600
  2  14.562500 13.500000        0.182        0.562       -0.508        0.863     3600
  2  14.604167 14.500000       -0.449        0.576       -0.728        1.069     3416
  2  14.645833 15.500000       -0.957       -0.070       -0.046        1.038     1800
  2  14.687500 16.500000       -0.930        0.214        0.066        0.982     1800
  2  14.729167 17.500000       -0.803        0.257       -0.399        0.969     1800
  2  14.770833 18.500000       -0.807        0.101       -0.401        1.002     3157
  2  14.812500 19.500000       -0.858        0.258       -0.240        0.951     3600
  2  14.854167 20.500000       -0.771        0.421       -0.025        0.907     3376
  2  14.895833 21.500000       -0.433        0.519        0.258        0.873     3600
  2  14.937500 22.500000       -0.910       -0.193        0.087        0.949     3567
  2  14.979167 23.500000       -0.844       -0.072        0.236        0.907     1768
  2  15.020833  0.500000       -0.715       -0.026        0.373        0.827     3376
  2  15.062500  1.500000       -0.628        0.024        0.360        0.769     3600
  2  15.104167  2.500000       -0.489        0.475       -0.085        0.712     3600
  2  15.145833  3.500000       -0.412        0.556       -0.209        0.749     2000
  2  15.187500  4.500000       -0.405        0.548       -0.307        0.772     1800
  2  15.229167  5.500000       -0.455        0.002       -0.174        0.667     1800
  2  15.270833  6.500000       -0.389       -0.519        0.300        0.730     1800
  2  15.312500  7.500000       -0.497       -0.382        0.312        0.712     1800
  2  15.354167  8.500000       -0.440        0.014        0.122        0.604     1800
  2  15.395833  9.500000       -0.462       -0.280        0.215        0.594     1800
  2  15.437500 10.500000       -0.428       -0.462        0.299        0.721     1800
  2  15.479167 11.500000       -0.485       -0.382        0.451        0.791     1800
  2  15.520833 12.500000       -0.674       -0.409        0.098        0.838     1800
  2  15.562500 13.500000       -0.439       -0.494        0.253        0.751     1800
  2  15.604167 14.500000       -0.382       -0.480        0.285        0.682     1800
  2  15.645833 15.500000       -0.441       -0.382        0.233        0.657     1800
  2  15.687500 16.500000       -0.560       -0.174        0.377        0.706     2317
  2  15.729167 17.500000       -0.432        0.048        0.276        0.549     3344
  2  15.770833 18.500000       -0.368       -0.014        0.301        0.549     3600
  2  15.812500 19.500000       -0.392       -0.088        0.229        0.514     3440
  2  15.854167 20.500000       -0.549        0.205        0.244        0.701     3600
  2  15.895833 21.500000       -0.634        0.194       -0.287        0.772     3600
  2  15.937500 22.500000       -0.662        0.307       -0.380        0.846     3600
  2  15.979167 23.500000       -0.607        0.365       -0.277        0.778     3600
  2  16.020833  0.500000       -0.546       -0.572        0.076        0.822     3600
  2  16.062500  1.500000       -0.659       -0.539       -0.053        0.874     3570
  2  16.104167  2.500000       -0.472       -0.641        0.072        0.806     1687
  2  16.145833  3.500000       -0.026       -0.257        0.402        0.721     1800
  2  16.187500  4.500000        0.140        0.265        0.228        0.612     1800
  2  16.229167  5.500000        0.402        0.317        0.234        0.598     1800
  2  16.270833  6.500000        0.432        0.153        0.378        0.637     1799
  2  16.312500  7.500000        0.363        0.149        0.280        0.532     1800
  2  16.354167  8.500000        0.136        0.172        0.409        0.554     1800
  2  16.395833  9.500000       -0.391       -0.265        0.357        0.626     1800
  2  16.437500 10.500000       -0.421       -0.493        0.343        0.744     1800
  2  16.479167 11.500000       -0.400       -0.622        0.190        0.795     1768
  2  16.520833 12.500000       -0.326       -0.770        0.116        0.852     1800
  2  16.562500 13.500000       -0.338       -0.812        0.006        0.891     1800
  2  16.604167 14.500000       -0.320       -0.709        0.014        0.849     1800
  2  16.645833 15.500000       -0.539        0.103       -0.233        0.788     1800
  2  16.687500 16.500000       -0.640        0.253       -0.420        0.827     1800
  2  16.729167 17.500000       -0.645        0.139       -0.389        0.830     1800
  2  16.770833 18.500000       -0.183        0.451       -0.293        0.663     2653
  2  16.812500 19.500000       -0.281       -0.168       -0.254        0.653     1424
  2  16.854167 20.500000        0.086       -0.169        0.291        0.673     3344
  2  16.895833 21.500000       -0.639       -0.201        0.078        0.813     3600
  2  16.937500 22.500000        0.727        0.135        0.114        0.759     2953
  2  16.979167 23.500000        0.796        0.244        0.233        0.874     3600
  2  17.020833  0.500000        0.828        0.261        0.297        0.921     3600
  2  17.062500  1.500000        0.848        0.139        0.314        0.920     3471
  2  17.104167  2.500000        0.793        0.031        0.394        0.891     3307
  2  17.145833  3.500000        0.222        0.561       -0.040        0.812     2898
  2  17.187500  4.500000       -0.138        0.700       -0.340        0.825     1800
  2  17.229167  5.500000        0.560        0.626        0.169        0.894     1800
  2  17.270833  6.500000        0.813        0.228        0.490        0.985     1800
  2  17.312500  7.500000        0.825        0.394        0.435        1.021     1800
  2  17.354167  8.500000        0.841        0.352        0.531        1.063     1800
  2  17.395833  9.500000        0.777        0.588        0.408        1.073     1790
