Year,,,,,,,
91,71.729167,17.5,-0.704,2.59,0.326,3.189,1800
91,71.770833,18.5,-0.806,2.24,-0.39,2.726,1768
91,71.8125,19.5,-1.413,1.575,-1.496,2.74,1800
91,71.854167,20.5,-1.72,1.912,-0.643,2.83,1800
91,71.895833,21.5,-1.499,2.046,0.122,2.958,1957
91,71.9375,22.5,-1.223,2.112,-1.202,2.812,3567
91,71.979167,23.5,-0.676,1.602,-2.115,2.753,3364
91,72.020833,0.5,-0.546,1.454,-2.128,2.645,3594
91,72.0625,1.5,-0.431,1.493,-2.038,2.616,3210
91,72.104167,2.5,-0.176,1.408,-1.992,2.578,3600
91,72.145833,3.5,-0.587,1.597,-1.399,2.616,3600
91,72.1875,4.5,-0.628,2.042,-0.781,2.669,3600
91,72.229167,5.5,-1.105,2.456,1.072,2.92,3600
91,72.270833,6.5,-1.01,2.769,0.249,2.999,3600
91,72.3125,7.5,-1.127,2.576,-0.789,2.948,3600
91,72.354167,8.5,-0.818,2.2,-1.468,2.813,3002
91,72.395833,9.5,-0.932,1.976,-1.618,2.858,1800
91,72.4375,10.5,-1.055,2.306,-0.571,2.773,1799
91,72.479167,11.5,-1.419,1.78,-1.001,2.63,1800
91,72.520833,12.5,-1.173,1.525,1.219,2.433,1640
91,72.5625,13.5,-0.304,2.164,-0.225,2.361,1800
91,72.604167,14.5,0.27,1.457,-1.53,2.245,1800
91,72.645833,15.5,-0.754,1.696,-0.46,2.066,1800
91,72.6875,16.5,-1.11,1.024,0.41,1.77,1800
91,72.729167,17.5,-0.993,1.28,0.589,1.841,1800
91,72.770833,18.5,-1.126,0.599,1.126,1.775,1800
91,72.8125,19.5,-1.462,0.285,0.881,1.81,1800
91,72.854167,20.5,-1.459,0.336,1.148,1.922,1800
91,72.895833,21.5,-1.314,1.246,0.025,1.931,1924
91,72.9375,22.5,-1.244,1.361,0.571,2.002,3600
91,72.979167,23.5,-1.187,0.942,0.889,1.84,3446
91,73.020833,0.5,-1.567,0.409,0.444,1.801,3530
91,73.0625,1.5,-1.647,0.617,0.5,1.894,3282
91,73.104167,2.5,-1.854,2.995,1.56,3.971,1800
91,73.145833,3.5,-1.45,3.155,1.472,3.917,1800
91,73.1875,4.5,-1.977,3.112,2.12,4.31,1800
91,73.229167,5.5,-2.306,3.426,1.515,4.47,2019
91,73.270833,6.5,-1.694,2.931,2.518,4.444,3600
91,73.3125,7.5,-0.97,3.36,2.076,4.248,3600
91,73.354167,8.5,-1.294,2.913,2.487,4.175,2907
91,73.395833,9.5,-2.628,2.944,1.186,4.227,1800
91,73.4375,10.5,-1.19,2.87,1.937,4.069,1800
91,73.479167,11.5,-2.22,2.856,1.738,4.108,1800
91,73.520833,12.5,-1.751,3.524,0.677,4.042,1800
91,73.5625,13.5,-2.2,3.043,0.812,3.904,1675
91,73.604167,14.5,-2.429,2.62,0.716,3.69,229
91,73.645833,15.5,-2.546,2.539,0.367,3.689,1800
91,73.6875,16.5,-2.387,2.446,0.699,3.517,1799
91,73.729167,17.5,-2.126,1.157,2.281,3.38,1800
91,73.770833,18.5,-2.039,1.574,2.039,3.308,1800
91,73.8125,19.5,-1.518,2.23,1.743,3.273,1800
91,73.854167,20.5,-1.904,1.478,2.086,3.295,1800
91,73.895833,21.5,-1.706,1.661,2.158,3.306,1795
91,73.9375,22.5,-1.895,2.224,1.894,3.577,3536
91,73.979167,23.5,-1.713,2.639,1.542,3.584,2903
91,74.020833,0.5,-1.242,3.141,0.855,3.556,3592
91,74.0625,1.5,-2.45,2.343,1.453,3.798,3059
91,74.104167,2.5,-1.592,3.211,0.654,3.734,1800
91,74.145833,3.5,-1.96,2.836,0.706,3.659,1800
91,74.1875,4.5,-1.981,2.913,0.522,3.891,1800
91,74.229167,5.5,-2.368,4.801,0.125,5.593,1768
91,74.270833,6.5,-2.668,7.718,-0.441,8.349,1800
91,74.3125,7.5,-1.88,5.884,-0.812,7.149,1800
91,74.354167,8.5,1.947,-4.614,4.802,7.186,1768
91,74.395833,9.5,0.187,-0.366,-1.459,6.663,1800
91,74.4375,10.5,2.773,-6.914,1.95,7.781,1800
91,74.479167,11.5,2.699,-6.894,1.887,7.716,1768
91,74.520833,12.5,0.987,-7.146,4.205,8.528,1800
91,74.5625,13.5,1.21,-7.723,5.433,9.642,1800
91,74.604167,14.5,2.606,-7.904,4.212,9.613,1736
91,74.645833,15.5,2.02,-5.283,6.861,9.187,1787
91,74.6875,16.5,2.769,-5.751,3.281,7.667,1665
91,74.729167,17.5,1.227,-4.736,3.508,6.742,943
91,74.770833,18.5,0.445,-2.851,4.504,6.412,357
91,74.8125,19.5,1.082,-3.696,5.77,7.306,796
91,74.854167,20.5,-0.889,-1.299,7.708,8.61,629
91,74.895833,21.5,-1.276,-0.339,7.111,8.677,559
91,74.9375,22.5,0.378,-6.44,5.029,9.078,1317
91,74.979167,23.5,1.225,-8.336,2.834,8.989,3600
91,75.020833,0.5,1.408,-7.603,2.159,8.613,3600
91,75.0625,1.5,2.826,-8.336,-0.832,8.946,2899
91,75.104167,2.5,3.048,-8.065,-0.948,8.749,1786
91,75.145833,3.5,0.554,-5.129,5.051,8.71,1800
91,75.1875,4.5,-5.009,4.806,6.242,9.384,1800
91,75.229167,5.5,-5.842,4.93,4.153,9.448,1800
91,75.270833,6.5,-2.789,0.61,8.49,9.138,1768
91,75.3125,7.5,-1.994,-1.262,7.884,8.255,1800
91,75.354167,8.5,-2.009,-0.68,7.312,7.616,1800
91,75.395833,9.5,-1.975,-0.813,6.856,7.194,1800
91,75.4375,10.5,-2.086,-1.13,6.477,6.907,1800
91,75.479167,11.5,-1.819,-1.863,6.125,6.693,1800
91,75.520833,12.5,-0.742,-3.185,5.729,6.635,1800
91,75.5625,13.5,-0.137,-4.508,4.714,6.542,1800
91,75.604167,14.5,-0.141,-4.627,4.487,6.45,1800
91,75.645833,15.5,-0.94,-4.592,4.328,6.397,1800
91,75.6875,16.5,-0.871,-4.831,3.984,6.334,1800
91,75.729167,17.5,-0.691,-5.131,3.57,6.306,1800
91,75.770833,18.5,-1.325,-5.727,1.853,6.234,1800
91,75.8125,19.5,-1.309,-5.922,1.121,6.239,1800
91,75.854167,20.5,-1.191,-6.099,0.337,6.234,1800
91,75.895833,21.5,-1.172,-6.025,0.511,6.176,1793
91,75.9375,22.5,-1.388,-5.814,0.644,6.037,3600
91,75.979167,23.5,-1.673,-5.637,1.231,6.033,3600
91,76.020833,0.5,-1.736,-5.47,1.716,6.005,3598
91,76.0625,1.5,-1.975,-5.394,1.518,5.985,2710
91,76.104167,2.5,-1.497,-5.623,-0.331,5.838,1800
91,76.145833,3.5,-1.678,-5.491,0.376,5.764,1800
91,76.1875,4.5,-1.871,-5.396,0.311,5.736,1799
91,76.229167,5.5,-1.023,-4.993,-1.94,5.75,1800
91,76.270833,6.5,-0.568,-5.032,-2.363,5.599,2857
91,76.3125,7.5,-0.577,-4.977,-2.373,5.554,3600
91,76.354167,8.5,-0.637,-4.794,-2.739,5.568,3600
91,76.395833,9.5,-0.539,-4.51,-3.056,5.511,3600
91,76.4375,10.5,-0.697,-4.128,-3.407,5.448,3600
91,76.479167,11.5,-0.468,-4.189,-3.287,5.382,1733
91,76.520833,12.5,-0.598,-3.587,-3.818,5.292,1800
91,76.5625,13.5,-0.624,-3.204,-4.034,5.196,1800
91,76.604167,14.5,-0.83,-3.089,-3.994,5.122,1800
91,76.645833,15.5,-0.826,-2.819,-4.159,5.101,1800
91,76.6875,16.5,-1.024,-1.975,-4.598,5.132,1800
91,76.729167,17.5,-1.118,-1.976,-4.545,5.084,1800
91,76.770833,18.5,-1.079,-2.01,-4.482,5.031,1800
91,76.8125,19.5,-1.124,-1.925,-4.465,4.992,1800
91,76.854167,20.5,-1.189,-1.865,-4.402,4.931,1800
91,76.895833,21.5,-1.33,-2.373,-4.017,4.859,2240
91,76.9375,22.5,-1.22,-2.225,-4.052,4.785,3568
91,76.979167,23.5,-1.161,-2.175,-3.934,4.646,3568
91,77.020833,0.5,-1.175,-1.801,-4.034,4.575,3600
91,77.0625,1.5,-1.252,-1.587,-4.03,4.512,2362
91,77.145833,3.5,-1.129,-1.553,-3.7,4.171,1729
91,77.1875,4.5,-1.125,-1.388,-3.734,4.141,768
91,77.229167,5.5,-1.15,-1.606,-3.416,3.964,1800
91,77.270833,6.5,-1.219,-1.36,-3.413,3.873,1800
91,77.3125,7.5,-1.17,-1.133,-3.387,3.761,1800
91,77.354167,8.5,-1.154,-1.319,-3.168,3.623,1800
91,77.395833,9.5,-1.019,-1.516,-3.041,3.549,238
91,77.4375,10.5,-0.862,-1.378,-2.947,3.373,1730
91,77.479167,11.5,-0.984,-1.27,-2.797,3.237,1799
91,77.520833,12.5,-0.84,-0.544,-2.985,3.154,1800
91,77.5625,13.5,0.681,-1.954,-4.207,4.768,1800
91,77.604167,14.5,1.287,-0.209,-4.778,4.968,1800
91,77.645833,15.5,1.205,0.973,-4.303,4.701,1800
91,77.6875,16.5,0.335,-1.037,-3.514,4.193,1800
91,77.729167,17.5,-0.333,-2.352,-2.067,4.298,1800
91,77.770833,18.5,1.164,-1.661,-4.825,5.348,1800
91,77.8125,19.5,0.946,-1.945,-5.164,5.626,1800
91,77.854167,20.5,1.317,0.108,-3.938,5.088,2552
91,77.895833,21.5,1.461,-0.762,-4.698,5.017,2831
91,77.9375,22.5,0.737,2.313,-0.047,4.614,3600
91,77.979167,23.5,0.52,1.817,-1.627,4.556,3024
91,78.020833,0.5,0.203,3.533,-2.231,4.471,2477
91,78.0625,1.5,-0.127,3.497,-1.943,4.122,2551
91,78.104167,2.5,1.3,1.645,-3.035,4.117,1800
91,78.145833,3.5,2.322,1.688,-2.587,4.215,1800
91,78.1875,4.5,1.725,2.439,-2.323,4.012,1800
91,78.229167,5.5,0.766,2.412,-3.111,4.018,1800
91,78.270833,6.5,0.565,2.849,-2.515,3.864,1800
91,78.3125,7.5,-0.132,2.986,-2.255,3.779,1800
91,78.354167,8.5,-0.34,3.056,-1.712,3.55,1800
91,78.395833,9.5,-0.288,2.956,-1.381,3.317,1800
91,78.4375,10.5,-0.915,2.833,-0.004,3.049,1800
91,78.479167,11.5,-0.574,2.686,-0.866,2.951,1800
91,78.520833,12.5,-0.813,2.734,-0.44,2.938,1800
91,78.5625,13.5,-1.145,2.567,0.314,2.97,1800
91,78.604167,14.5,-0.5,2.901,-0.35,2.978,1800
91,78.645833,15.5,-0.483,2.82,-0.337,2.893,1800
91,78.6875,16.5,-0.562,2.716,-0.34,2.822,1800
91,78.729167,17.5,-1.312,2.287,0.447,2.798,1800
91,78.770833,18.5,-1.079,2.496,-0.147,2.784,1799
91,78.8125,19.5,-0.857,2.431,0.217,2.777,1800
91,78.854167,20.5,-0.494,2.631,-0.722,2.824,2071
91,78.895833,21.5,-0.387,2.644,-0.409,2.772,3407
91,78.9375,22.5,-1.602,1.992,1.477,3.295,3600
91,78.979167,23.5,-2.318,0.626,3.036,3.881,3600
91,79.020833,0.5,-2.081,2.871,1.611,4.131,3600
91,79.0625,1.5,-2.178,3.337,0.9,4.14,2518
91,79.104167,2.5,-2.808,2.489,1.274,4.014,1800
91,79.145833,3.5,-2.972,1.903,1.269,3.809,1800
91,79.1875,4.5,-2.774,1.773,1.449,3.709,1800
91,79.229167,5.5,-2.896,1.389,1.384,3.52,1800
91,79.270833,6.5,-2.436,1.207,0.817,3.233,1800
91,79.3125,7.5,-2.625,1.004,0.805,3.062,1800
91,79.354167,8.5,-1.505,1.139,0.133,1.931,1800
91,79.395833,9.5,-1.494,1.171,0.55,2.009,1800
91,79.4375,10.5,-1.789,2.064,0.66,2.841,1664
91,79.479167,11.5,-2.271,1.084,0.977,2.824,3214
91,79.520833,12.5,-2.135,0.416,1.547,2.691,2208
91,79.5625,13.5,-1.828,1.181,1.372,2.642,1800
91,79.604167,14.5,-1.173,1.94,0.8,2.512,1800
91,79.645833,15.5,-0.232,2.451,-0.391,2.509,1800
91,79.6875,16.5,-0.018,2.495,-0.557,2.571,1800
91,79.729167,17.5,-0.637,2.383,-0.409,2.513,1800
91,79.770833,18.5,-0.604,2.437,-0.209,2.541,1800
91,79.8125,19.5,-0.463,2.378,-0.237,2.486,1440
91,79.854167,20.5,0.357,2.095,-1.004,2.364,632
91,79.895833,21.5,0.671,2.053,-0.917,2.383,2270
91,79.9375,22.5,0.426,2.144,-0.775,2.414,3600
91,79.979167,23.5,0.439,1.96,-0.732,2.259,3600
91,80.020833,0.5,1.728,0.382,-1.15,2.155,3599
91,80.0625,1.5,1.783,-0.533,-0.919,2.092,3600
91,80.104167,2.5,1.706,-0.654,-0.861,2.038,3600
91,80.145833,3.5,1.646,-0.426,-0.896,1.971,3600
91,80.1875,4.5,1.769,-0.326,-0.717,1.954,2703
91,80.229167,5.5,1.713,-0.408,-0.936,2.001,3600
91,80.270833,6.5,1.645,-0.48,-0.614,1.836,3600
91,80.3125,7.5,1.325,-0.119,-0.674,1.633,3600
91,80.354167,8.5,1.262,0.582,-0.108,1.416,2329
91,80.395833,9.5,1.004,0.299,-0.191,1.131,1800
91,80.4375,10.5,1.136,0.212,0.095,1.243,1800
91,80.479167,11.5,0.952,0.289,-0.054,1.148,1800
91,80.520833,12.5,0.216,1.067,0.235,1.372,1800
91,80.5625,13.5,0.011,1.401,-0.673,1.624,1800
91,80.604167,14.5,-0.055,1.725,-0.8,1.922,1800
91,80.645833,15.5,-0.474,1.726,-0.675,1.928,1800
91,80.6875,16.5,-0.626,1.775,-0.12,1.927,1800
91,80.729167,17.5,-0.538,1.757,-0.103,1.858,1800
91,80.770833,18.5,-0.324,1.469,-0.65,1.65,1800
91,80.8125,19.5,-0.507,1.766,-0.97,2.114,1884
91,80.854167,20.5,-0.639,1.908,0.84,2.409,3421
91,80.895833,21.5,-1.043,2.496,0.824,2.851,3458
91,80.9375,22.5,-1.192,2.705,0.567,3.036,3600
91,80.979167,23.5,-1.421,2.962,0.43,3.318,3600
91,81.020833,0.5,-1.447,2.894,0.631,3.301,3536
91,81.0625,1.5,-1.304,3.008,0.525,3.329,2414
91,81.104167,2.5,-1.632,2.989,0.533,3.464,1800
91,81.145833,3.5,-1.843,2.852,1.018,3.552,1800
91,81.1875,4.5,-1.791,2.753,1.106,3.472,1672
91,81.229167,5.5,-1.888,2.654,0.925,3.399,1800
91,81.270833,6.5,-1.916,2.559,1.301,3.476,1800
91,81.3125,7.5,-2.174,2.285,0.954,3.408,1671
91,81.354167,8.5,-1.024,2.836,-1.38,3.459,1800
91,81.395833,9.5,-0.897,3.228,-0.325,3.692,1800
91,81.4375,10.5,-1.649,1.836,2.288,3.575,1800
91,81.479167,11.5,-1.996,1.114,1.677,3.136,1800
91,81.520833,12.5,-1.368,-1.865,2.537,3.458,1800
91,81.5625,13.5,-0.944,-1.776,2.442,3.261,1800
91,81.604167,14.5,-0.862,-2.435,1.723,3.122,1800
91,81.645833,15.5,-0.698,-2.462,1.478,2.97,1800
91,81.6875,16.5,-1.383,-0.517,1.4,2.3,1800
91,81.729167,17.5,-1.353,-0.619,1.478,2.245,1800
91,81.770833,18.5,-0.911,-0.218,2.204,2.405,1800
91,81.8125,19.5,-0.202,-0.378,1.998,2.061,1800
91,81.854167,20.5,-0.659,-0.733,1.611,1.954,1881
91,81.895833,21.5,-0.655,-0.351,1.505,1.767,3308
91,81.9375,22.5,-0.083,-0.416,1.419,1.626,3406
91,81.979167,23.5,-0.038,-1.724,-0.506,1.987,3600
91,82.020833,0.5,-0.361,-2.578,0.244,2.684,3536
91,82.0625,1.5,0.071,-2.636,1.063,2.935,2202
91,82.104167,2.5,-0.174,-2.956,0.817,3.091,1800
91,82.145833,3.5,-0.329,-3.018,1.108,3.242,1800
91,82.1875,4.5,-0.622,-2.666,0.961,2.941,2612
91,82.229167,5.5,-0.963,-2.34,1.517,3.02,3600
91,82.270833,6.5,-0.805,-1.635,2.179,2.865,3471
91,82.3125,7.5,-1.564,-0.306,2.067,2.898,3600
91,82.354167,8.5,0.417,-2.673,0.557,2.944,2242
91,82.395833,9.5,0.396,-2.553,0.799,2.853,1800
91,82.4375,10.5,-0.032,-3.012,0.873,3.287,1800
91,82.479167,11.5,-0.379,-2.701,0.863,3.257,1800
91,82.520833,12.5,-0.585,-2.988,-0.01,3.75,1800
91,82.5625,13.5,-1.979,-2.201,2.265,3.954,1800
91,82.604167,14.5,-1.977,-1.883,2.62,3.835,1799
91,82.645833,15.5,-1.826,-1.557,3.567,4.684,1800
91,82.6875,16.5,-0.674,-5.871,2.664,6.71,1800
91,82.729167,17.5,0.687,-7.913,0.902,8.14,1800
91,82.770833,18.5,-0.013,-8.557,1.184,8.772,1800
91,82.8125,19.5,-0.661,-9.127,0.211,9.206,1800
91,82.854167,20.5,-0.173,-3.087,1.48,6.471,1800
91,82.895833,21.5,3.308,-2.654,-5.042,7.006,1800
91,82.9375,22.5,1.046,-4.333,-0.185,5.926,1739
91,82.979167,23.5,0.075,-5.01,1.802,6.099,2950
91,83.020833,0.5,0.637,-3.219,1.061,4.653,3600
91,83.0625,1.5,0.013,-2.638,1.26,3.68,3600
91,83.104167,2.5,-0.403,1.027,0.32,1.893,3600
91,83.145833,3.5,0.394,-0.461,1.711,2.114,3600
91,83.1875,4.5,0.522,0.145,1.719,2.359,3535
91,83.229167,5.5,0.479,-0.512,2.988,3.382,3599
91,83.270833,6.5,0.114,-2.306,0.243,2.756,3600
91,83.3125,7.5,-0.956,-3.608,1.899,4.585,3600
91,83.354167,8.5,-0.864,-4.868,0.234,5.158,2114
91,83.395833,9.5,0.333,-4.941,-2.048,5.433,1800
91,83.4375,10.5,-0.358,-5.103,-1.337,5.299,1800
91,83.479167,11.5,-0.704,-5.12,-1.595,5.419,1800
91,83.520833,12.5,-0.73,-4.945,-2.172,5.485,1800
91,83.5625,13.5,-1.49,-4.187,-1.79,4.953,1800
91,83.604167,14.5,-0.642,-4.357,-2.159,4.991,1800
91,83.645833,15.5,-0.214,-4.453,-2.336,5.044,1219
91,83.6875,16.5,-1.807,-3.756,-2.187,4.713,109
91,83.729167,17.5,-1.207,-3.882,-1.799,4.465,1800
91,83.770833,18.5,-0.969,-3.479,-2.229,4.281,1800
91,83.8125,19.5,-0.819,-2.981,-2.654,4.094,1800
91,83.854167,20.5,-0.851,-2.962,-2.584,4.047,1767
91,83.895833,21.5,-0.523,-3.592,-2.507,4.436,2747
91,83.9375,22.5,-0.736,-3.364,-2.683,4.388,3600
91,83.979167,23.5,-0.348,-3.153,-3.102,4.454,3600
91,84.020833,0.5,-0.368,-2.578,-3.534,4.434,3600
91,84.0625,1.5,-0.862,-3.137,-3.612,4.934,3600
91,84.104167,2.5,0.285,-2.949,-4.24,5.284,3600
91,84.145833,3.5,0.17,-2.748,-3.848,4.808,3600
91,84.1875,4.5,-0.74,-2.246,-5.257,5.855,3600
91,84.229167,5.5,-1.318,-2.261,-5.631,6.363,3279
91,84.270833,6.5,-3.287,0.469,-7.757,8.599,2800
91,84.3125,7.5,-3.812,1.89,-7.798,8.942,3600
91,84.354167,8.5,-5.166,1.214,-8.931,10.447,1827
91,84.395833,9.5,-5.886,3.64,-8.37,11.012,1800
91,84.4375,10.5,-5.31,4.615,-7.853,10.617,1800
91,84.479167,11.5,-4.609,9.609,-3.271,11.644,1800
91,84.520833,12.5,-1.85,11.064,-2.559,11.756,1800
91,84.5625,13.5,-2.06,10.92,-2.245,11.597,1800
91,84.604167,14.5,-5.289,8.765,-3.647,10.916,1800
91,84.645833,15.5,-6.239,7.029,-4.386,10.41,1800
91,84.6875,16.5,-6.039,3.693,-3.949,8.267,1800
91,84.729167,17.5,-4.952,2.006,-5.028,7.4,1800
91,84.770833,18.5,-5.015,1.059,-5.099,7.366,1800
91,84.8125,19.5,-5.82,2.001,-3.139,7.16,1800
91,84.854167,20.5,-4.268,4.433,-1.503,6.454,1800
91,84.895833,21.5,-4.345,3.87,-1.242,6.031,1800
91,84.9375,22.5,-5.509,2.653,-0.72,6.188,1800
91,84.979167,23.5,-2.554,0.867,-1.152,4.385,1800
91,85.020833,0.5,2.073,-2.148,-0.176,3.46,1736
91,85.0625,1.5,2.559,-3.203,-0.658,4.227,2746
91,85.104167,2.5,3.659,-2.677,-0.864,4.666,3599
91,85.145833,3.5,3.172,-3.012,-0.135,4.441,3599
91,85.1875,4.5,3.107,-2.501,-0.178,4.017,3600
91,85.229167,5.5,1.408,-2.347,-0.342,3.001,3434
91,85.270833,6.5,0.194,-2.765,-0.744,2.926,3414
91,85.3125,7.5,-1.15,-1.62,-1.276,2.754,3568
91,85.354167,8.5,-1.467,0.857,-2.844,4.941,2447
91,85.395833,9.5,-0.431,7.088,1.495,7.801,3600
91,85.4375,10.5,2.166,-1.946,2.691,5.604,3600
91,85.479167,11.5,0.568,-5.446,0.356,6.813,3600
91,85.520833,12.5,1.627,-0.056,3.315,4.837,2529
91,85.5625,13.5,-0.753,-3.85,-1.246,5.62,1800
91,85.604167,14.5,1.56,0.169,-3.347,4.702,1800
91,85.645833,15.5,1.961,2.2,-0.557,3.378,1800
91,85.6875,16.5,0.756,0.315,1.918,3.116,1800
91,85.729167,17.5,-0.575,-1.504,0.445,2.629,1800
91,85.770833,18.5,-1.46,1.005,-1.647,3.672,1800
91,85.8125,19.5,2.002,-0.241,1.459,3.819,1800
91,85.854167,20.5,2.837,-1.71,1.242,3.684,1800
91,85.895833,21.5,3.179,-2.25,0.467,3.947,1800
91,85.9375,22.5,3.251,-2.004,0.274,3.864,1800
91,85.979167,23.5,1.959,-1.83,0.082,3.275,1800
91,86.020833,0.5,1.027,-0.343,0.356,2.623,1800
91,86.0625,1.5,0.382,0.761,0.564,2.612,1800
91,86.104167,2.5,1.721,-1.367,1.012,2.958,1800
91,86.145833,3.5,2.215,0.028,1.669,3.551,1800
91,86.1875,4.5,-1.217,2.141,-0.314,2.579,1800
91,86.229167,5.5,-0.804,2.352,-1.215,2.944,1640
91,86.270833,6.5,-1.189,1.538,-2.062,3.038,1800
91,86.3125,7.5,-2.148,1.433,-1.753,3.281,2664
91,86.354167,8.5,-1.813,1.299,-2.11,3.215,3600
91,86.395833,9.5,-1.964,1.601,-0.258,2.958,3525
91,86.4375,10.5,-2.381,2.187,-1.161,3.6,3599
91,86.479167,11.5,-2.682,1.946,-0.744,3.499,3600
91,86.520833,12.5,-2.756,2.841,-0.061,4.128,3599
91,86.5625,13.5,-2.643,2.651,-0.655,3.858,3600
91,86.604167,14.5,-1.985,2.748,-1.443,3.748,3568
91,86.645833,15.5,-1.912,2.287,-1.967,3.697,3592
91,86.6875,16.5,-1.411,2.806,-1.902,3.804,3600
91,86.729167,17.5,0.204,2.863,-1.119,3.506,3600
91,86.770833,18.5,1.863,2.005,1.631,3.569,3600
91,86.8125,19.5,0.818,2.258,1.497,3.335,3600
91,86.854167,20.5,0.87,3.627,0.133,3.807,3568
91,86.895833,21.5,0.856,3.716,-0.653,3.964,3343
91,86.9375,22.5,1.803,2.491,1.019,3.699,3600
91,86.979167,23.5,2.384,-1.029,3.73,4.716,3600
91,87.020833,0.5,2.298,0.769,4.481,5.167,3600
91,87.0625,1.5,1.656,2.183,4.395,5.23,1725
91,87.104167,2.5,0.575,3.719,3.158,5.056,1800
91,87.145833,3.5,0.442,3.766,2.098,4.83,1800
91,87.1875,4.5,0.293,-2.237,-2.562,4.082,1800
91,87.229167,5.5,-0.002,0.896,-0.378,3.586,1800
91,87.270833,6.5,-0.424,2.92,1.175,3.689,1800
91,87.3125,7.5,0.078,0.245,-3.093,3.766,1800
91,87.354167,8.5,1.111,-2.568,-1.288,3.504,1800
91,87.395833,9.5,-0.682,0.808,1.663,3.861,1800
91,87.4375,10.5,-0.075,3.606,3.794,5.32,1800
91,87.479167,11.5,0.808,3.536,3.712,5.257,1800
91,87.520833,12.5,-0.876,2.773,4.327,5.366,1549
91,87.5625,13.5,-1.362,2.941,4.226,5.429,3597
91,87.604167,14.5,0.458,3.403,4.196,5.445,3599
91,87.645833,15.5,-0.254,3.522,4.256,5.556,3600
91,87.6875,16.5,0.403,3.122,4.045,5.164,3597
91,87.729167,17.5,0.819,2.953,4.086,5.158,3599
91,87.770833,18.5,0.77,3.539,4.103,5.497,3600
91,87.8125,19.5,0.398,3.418,4.225,5.485,3600
91,87.854167,20.5,0.414,3.655,3.917,5.405,3600
91,87.895833,21.5,-0.032,4.423,3.191,5.5,3600
91,87.9375,22.5,-0.084,4.423,3.124,5.522,3375
91,87.979167,23.5,-0.235,3.765,3.743,5.368,3600
91,88.020833,0.5,-0.22,5.068,1.968,5.452,3600
91,88.0625,1.5,-0.427,4.55,2.851,5.435,1790
91,88.104167,2.5,-0.558,4.599,2.307,5.318,1800
91,88.145833,3.5,-1.152,4.685,1.659,5.159,1800
91,88.1875,4.5,-0.854,4.546,1.353,4.971,1800
91,88.229167,5.5,0.653,3.951,2.748,4.946,1800
91,88.270833,6.5,1.309,4.011,1.926,4.709,1800
91,88.3125,7.5,1.12,4.274,0.225,4.555,1800
91,88.354167,8.5,0.309,3.922,1.341,4.319,1800
91,88.395833,9.5,-0.254,3.558,2.089,4.268,1800
91,88.4375,10.5,-0.52,3.761,1.425,4.178,1800
91,88.479167,11.5,-0.369,3.417,2.724,4.426,1800
91,88.520833,12.5,1.287,3.912,1.404,4.459,1800
91,88.5625,13.5,1.748,4.028,0.054,4.432,1815
91,88.604167,14.5,2.268,2.811,-0.873,4.025,3280
91,88.645833,15.5,2.701,1.244,-0.964,3.696,3469
91,88.6875,16.5,-0.243,2.322,2.419,3.438,3600
91,88.729167,17.5,0.725,2.618,1.777,3.406,3600
91,88.770833,18.5,0.885,2.525,1.835,3.271,3588
91,88.8125,19.5,0.398,2.231,2.029,3.066,3600
91,88.854167,20.5,0.47,2.061,1.806,2.992,3472
91,88.895833,21.5,-0.939,2.097,1.984,3.046,3568
91,88.9375,22.5,-1.284,1.985,2.077,3.162,3471
91,88.979167,23.5,-1.025,1.811,2.377,3.2,3600
91,89.020833,0.5,-1.03,1.39,2.594,3.123,3599
91,89.0625,1.5,-1.23,1.263,2.509,3.07,2104
91,89.104167,2.5,-1.291,1.326,2.427,3.057,1800
91,89.145833,3.5,-1.361,0.937,2.54,3.039,1800
91,89.1875,4.5,-1.575,0.552,2.393,2.926,1800
91,89.229167,5.5,-1.617,0.185,2.308,2.83,1800
91,89.270833,6.5,-1.459,0.016,2.256,2.707,1800
91,89.3125,7.5,-1.671,0.206,2.043,2.677,1800
91,89.354167,8.5,-1.714,0.129,1.916,2.594,1800
91,89.395833,9.5,-1.592,-0.808,1.514,2.401,1800
91,89.4375,10.5,-1.532,-1.562,0.697,2.381,1800
91,89.479167,11.5,-1.551,-1.713,0.689,2.502,1800
91,89.520833,12.5,-1.325,-1.939,0.025,2.407,2028
91,89.5625,13.5,-1.391,-1.79,0.314,2.335,3597
91,89.604167,14.5,-1.255,-1.776,0.545,2.252,3597
91,89.645833,15.5,-1.19,-1.644,0.623,2.168,3588
91,89.6875,16.5,-1.175,-1.749,-0.062,2.116,3600
91,89.729167,17.5,-1.238,-1.535,0.439,2.048,3600
91,89.770833,18.5,-1.122,-1.542,0.423,1.976,3600
91,89.8125,19.5,-1.184,-1.399,0.58,1.945,3600
91,89.854167,20.5,-1.146,-0.613,1.279,1.902,3600
91,89.895833,21.5,-1.03,-0.436,1.449,1.835,3407
91,89.9375,22.5,-0.898,-0.57,1.444,1.801,3600
91,89.979167,23.5,-0.787,-0.744,1.322,1.722,3600
91,90.020833,0.5,-0.429,-0.774,1.308,1.596,3399
91,90.0625,1.5,-0.797,-0.721,1.258,1.694,1736
91,90.104167,2.5,-1.167,-0.484,1.228,1.77,1800
91,90.145833,3.5,-1.183,-0.463,1.242,1.782,1800
91,90.1875,4.5,-1.238,-0.341,1.237,1.785,1800
