DOY,HOUR,MIN,Year,SEC,MSEC,DECIMALDAY,BX(nT),BY(nT),BZ(nT),RANGE,POSNX(km),POSNY(km),POSNZ(km),Distance from Sun(AU),XCOM(nT)R^2,Magnitude,atan2(y/x),angle,originalangle,CorrectedAngle
103.0,1.0,29.5,2012.0,31.0,165.9,103.06251350333334,0.10266666666666667,0.6116666666666666,-0.3858333333333336,0.0,305568126.81,-6.048866666666667,0.4579999999999994,2.042567692580214,0.428356447657861,0.8858779405851746,150.27461428029721,64.13965716080033,86.13495711949689,114.2746142802972
103.0,2.0,29.5,2012.0,31.0,161.46666666666667,103.10418011666667,0.17100000000000012,0.6648333333333334,-0.21983333333333333,0.0,305587885.07000005,-6.047916666666669,0.4579999999999994,2.042699766510695,0.7134889917032848,0.876229545433034,144.7341764170407,64.14111121382665,80.59306520321401,138.7341764170407
103.0,3.0,29.5,2012.0,31.0,157.06666666666666,103.14584672833334,-0.02633333333333333,0.4848333333333332,-0.4601666666666669,0.0,305607637.50333333,-6.046983333333339,0.4575000000000004,2.0428318014928704,-0.1098781860332302,0.4326147241491052,146.98813270653088,64.1425646858722,82.84556802065866,98.98813270653083
103.0,4.0,29.5,2012.0,31.0,152.73333333333332,103.18751334666668,0.29533333333333334,0.3893333333333334,0.3018333333333333,0.0,305627384.1050001,-6.045999999999996,0.4570000000000005,2.0429637974933157,1.2326344339419182,1.3912262370631687,115.6943535902928,64.14401757672576,51.55033601356703,109.6943535902928
103.0,5.0,29.5,2012.0,31.0,148.35,103.22917996666665,0.18816666666666668,0.51,0.06583333333333326,0.0,305647124.8833333,-6.045033333333334,0.4570000000000005,2.043095754567737,0.7854440878225666,0.8703192029024792,128.01183221279967,64.14546988715708,63.86636232564259,116.01183221279966
103.0,6.0,29.5,2012.0,31.0,143.9,103.27084658166665,0.009500000000000001,0.7221666666666667,-0.26133333333333336,0.0,305666859.825,-6.044083333333331,0.4570000000000005,2.0432276726270064,0.03966042677047334,0.1454206884709575,153.4633086354926,64.14692161634183,89.31638701915077,153.4633086354926
103.0,7.0,29.5,2012.0,31.0,139.58333333333334,103.31251319833333,0.1683333333333333,0.6088333333333332,-0.2598333333333334,0.0,305686588.95,-6.043133333333339,0.4570000000000005,2.043359551804813,0.7028707259271088,0.7641064667882859,138.90318311570792,64.14837276590764,74.75481034980027,138.90318311570792
103.0,8.0,29.5,2012.0,31.0,135.21666666666667,103.35417980833336,-0.3125,0.26300000000000007,-0.18883333333333333,0.0,305706312.2416667,-6.042183333333326,0.45641666666666647,2.043491391989751,-1.3049981592741775,1.8353044839740464,107.21857591811961,64.14982333478493,43.0687525833347,-48.78142408188039
103.0,9.0,29.5,2012.0,31.0,130.76666666666668,103.395846425,-0.047333333333333324,0.47316666666666685,-0.10816666666666667,0.0,305726029.70500004,-6.041233333333332,0.45599999999999974,2.0436231932152427,-0.19768169345385106,0.7489599432848674,159.53242588202545,64.15127332349773,95.38115255852766,99.53242588202541
103.0,10.0,29.5,2012.0,31.0,126.41666666666667,103.43751304333334,0.043666666666666666,0.3356666666666666,0.1,0.0,305745741.3449999,-6.040283333333337,0.45599999999999974,2.0437549555147068,0.1823959325484879,0.5402230823984151,131.72498431119934,64.15272273256998,67.57226157862935,107.7249843111993
103.0,11.0,29.5,2012.0,31.0,122.03333333333333,103.47917966166668,0.0355,0.4491666666666667,0.05649999999999999,0.0,305765447.15166664,-6.039349999999994,0.45599999999999974,2.0438866788213015,0.14830877941454454,0.4045250297950448,150.73229674397376,64.1541715614224,86.5781251825513,144.73229674397373
103.0,12.0,29.5,2012.0,31.0,117.66666666666667,103.52084627999997,0.18150000000000002,0.42683333333333345,0.21883333333333335,0.0,305785147.13333327,-6.038400000000006,0.45599999999999974,2.0440183631907316,0.758311511722018,0.7624896379144056,126.53752041750356,64.1556198108238,62.381900606679764,126.53752041750356
103.0,13.0,29.5,2012.0,31.0,113.3,103.56251289166667,0.19383333333333333,0.326,0.30866666666666664,0.0,305804841.2816667,-6.037449999999995,0.4553333333333327,2.044150008567291,0.8099521499696299,0.8364154955656848,113.84703327206381,64.15706748031754,49.68996579174627,113.84703327206381
103.0,14.0,29.5,2012.0,31.0,108.9,103.60417950333333,0.5521666666666669,0.17950000000000002,0.28866666666666674,0.0,305824529.60499996,-6.036500000000002,0.4549999999999993,2.044281615006685,2.3075572249837935,2.3075572249837935,82.18132542680861,64.15851457067205,18.022810856136562,82.18132542680861
103.0,15.0,29.5,2012.0,31.0,104.51666666666667,103.64584612166666,0.5876666666666667,0.37599999999999995,0.03683333333333334,0.0,305844212.0966666,-6.035550000000007,0.4549999999999993,2.04441318246435,2.4562266623114195,2.4562266623114195,96.70242557468292,64.15996108155316,32.54246449312979,96.70242557468292
103.0,16.0,29.5,2012.0,31.0,100.15,103.68751274,0.40900000000000014,0.4213333333333334,0.04916666666666668,0.0,305863888.76666665,-6.034599999999996,0.4549999999999993,2.044544711007131,1.709680469236553,1.709680469236553,110.76188544724491,64.16140701385144,46.60047843339349,110.76188544724491
103.0,17.0,29.5,2012.0,31.0,95.73333333333333,103.72917935833331,0.3038333333333334,0.658,0.1965,0.0,305883559.5966667,-6.033650000000002,0.4549999999999993,2.044676200512478,1.270243015471585,1.270243015471585,129.66017138378197,64.16285236637543,65.49731901740655,129.66017138378197
103.0,18.0,29.5,2012.0,31.0,91.36666666666666,103.77084597499999,0.33999999999999997,0.5568333333333331,0.2630000000000001,0.0,305903224.6133334,-6.03269999999999,0.45423333333333377,2.0448076511586453,1.421656229757669,1.421656229757669,121.76058956943801,64.16429714123994,57.596292428198055,121.76058956943801
103.0,19.0,29.5,2012.0,31.0,87.03333333333333,103.81251258333332,0.07583333333333335,0.748,-0.06699999999999999,0.0,305922883.7883333,-6.031750000000003,0.4540000000000004,2.0449390627562387,0.3170931217204619,0.6251577343088124,147.2854098475081,64.16574133651888,83.11966851098923,147.2854098475081
103.0,20.0,29.5,2012.0,31.0,82.6,103.85417920166668,0.105,0.8126666666666666,0.11016666666666668,0.0,305942537.14500016,-6.0307999999999975,0.4540000000000004,2.04507043546123,0.4391377796018492,0.5478791613491343,146.6015337359677,64.1671849540817,82.43434878188603,146.6015337359677
103.0,21.0,29.5,2012.0,31.0,78.26666666666667,103.89584582,-0.2173333333333333,0.8519999999999999,-0.15150000000000002,0.0,305962184.6633333,-6.029849999999996,0.4540000000000004,2.045201769139929,-0.9090807566039083,0.9174466093521331,168.43558259847848,64.16862799261469,104.26695460586373,132.43558259847845
103.0,22.0,29.5,2012.0,31.0,75.21739130434783,103.92466522608694,-0.41695652173913045,0.7026086956521741,-0.1947826086956522,0.0,305975771.0086956,-6.028999999999997,0.454,2.0452925869565224,-1.7442191690648132,1.7442191690648132,184.79011405628012,64.16962577763307,120.62048827864703,-128.25336420458945
103.0,23.0,29.5,,,,,,,,,,,,,,,,,,
104.0,0.0,29.5,,,,,,,,,,,,,,,,,,
104.0,1.0,29.5,,,,,,,,,,,,,,,,,,
104.0,2.0,29.5,,,,,,,,,,,,,,,,,,
104.0,3.0,29.5,,,,,,,,,,,,,,,,,,
104.0,4.0,29.5,,,,,,,,,,,,,,,,,,
104.0,5.0,29.5,,,,,,,,,,,,,,,,,,
104.0,6.0,29.5,,,,,,,,,,,,,,,,,,
104.0,7.0,29.5,,,,,,,,,,,,,,,,,,
104.0,8.0,29.5,,,,,,,,,,,,,,,,,,
104.0,9.0,29.5,,,,,,,,,,,,,,,,,,
104.0,10.0,29.5,,,,,,,,,,,,,,,,,,
104.0,11.0,29.5,,,,,,,,,,,,,,,,,,
104.0,12.0,29.5,,,,,,,,,,,,,,,,,,
104.0,13.0,29.5,,,,,,,,,,,,,,,,,,
104.0,14.0,29.5,,,,,,,,,,,,,,,,,,
104.0,15.0,29.5,,,,,,,,,,,,,,,,,,
104.0,16.0,29.5,,,,,,,,,,,,,,,,,,
104.0,17.0,29.5,,,,,,,,,,,,,,,,,,
104.0,18.0,29.5,,,,,,,,,,,,,,,,,,
104.0,19.0,29.5,,,,,,,,,,,,,,,,,,
104.0,20.0,29.5,,,,,,,,,,,,,,,,,,
104.0,21.0,29.5,,,,,,,,,,,,,,,,,,
104.0,22.0,29.5,,,,,,,,,,,,,,,,,,
104.0,23.0,29.5,2012.0,56.0,963.6976744186046,104.98468709069768,-0.7948837209302325,1.3727906976744189,-0.2495348837209302,0.0,306473551.72790694,-6.004999999999996,0.44860465116279075,2.0486199981811968,-3.336012715976102,3.336012715976102,184.29332856798462,64.20613329815988,120.08719526982475,-133.84620631573634
105.0,0.0,29.5,2012.0,30.0,959.95,105.02084444833335,-0.9684999999999998,1.0176666666666665,-0.6026666666666667,0.0,306490464.37833333,-6.004016666666669,0.44800000000000034,2.048733050657309,-4.065094544090406,4.065094544090406,183.4144908695093,64.20737199019553,119.20711887931371,-152.58550913049075
105.0,1.0,29.5,2012.0,30.0,955.5166666666667,105.06251106833335,-1.0746666666666667,0.37166666666666665,-1.0851666666666666,0.0,306509948.675,-6.003049999999991,0.44800000000000034,2.048863293282086,-4.511285872721512,4.511285872721512,173.73106701038202,64.20879889711073,109.52226811327134,-132.26893298961792
105.0,2.0,29.5,2012.0,30.0,951.15,105.104177685,-0.9503333333333331,0.027833333333333356,-1.3018333333333332,0.0,306529427.14,-6.002100000000005,0.44800000000000034,2.048993496925134,-3.9898585941740192,3.9898585941740192,98.15814006733508,64.21022522995546,33.94791483737962,-117.84185993266492
105.0,3.0,29.5,2012.0,30.0,946.7333333333333,105.14584429833333,-0.37449999999999994,0.7276666666666668,-0.40883333333333344,0.0,306548899.7816667,-6.0011499999999955,0.44800000000000034,2.0491236616421573,-1.5724042607144284,3.077067056383126,119.22649899309162,64.21165098949278,55.014848003598786,-24.7735010069084
105.0,4.0,29.5,2012.0,30.0,942.4166666666666,105.18751091166665,-1.3278333333333334,0.24949999999999994,-0.3116666666666667,0.0,306568366.58500004,-6.000183333333333,0.44761666666666655,2.0492537873328884,-5.576205101354238,5.576205101354238,75.16633206115908,64.21307617477734,10.953255886381779,-86.83366793884088
105.0,5.0,29.5,2012.0,30.0,938.0166666666667,105.22917752666669,-0.8573333333333334,0.19133333333333333,-0.3821666666666667,0.0,306587827.5633334,-5.999233333333338,0.4469999999999994,2.049383874086453,-3.6007464692760776,3.6007464692760776,68.53677358791347,64.21450078693799,4.322272800975495,-69.46322641208651
105.0,6.0,29.5,2012.0,30.0,933.5833333333334,105.27084414499998,-0.09966666666666675,1.8631666666666662,0.42766666666666675,0.0,306607282.7083333,-5.9982666666666615,0.4469999999999994,2.049513921847149,-0.4186012682716891,1.317542343304036,157.0976688605251,64.21592482551735,92.8817440350078,157.0976688605251
105.0,7.0,29.5,2012.0,30.0,929.3,105.31251076499998,0.3118333333333333,1.8430000000000006,0.45916666666666667,0.0,306626732.025,-5.997316666666676,0.4469999999999994,2.0496439306483962,1.3099907022585684,1.4388294709144362,143.84396829490535,64.21734829103403,79.62662000387127,143.84396829490535
105.0,8.0,29.5,2012.0,30.0,924.8166666666667,105.35417738166666,-0.20750000000000002,1.8415000000000001,1.0583333333333333,0.0,306646175.5133334,-5.996366666666664,0.4469999999999994,2.0497739004901963,-0.8718310472375463,0.9320564190768059,161.02328882154572,64.21877118364046,96.80451763790525,161.02328882154572
105.0,9.0,29.5,2012.0,30.0,920.5,105.39584399,0.148,2.0145,0.8293333333333333,0.0,306665613.1666666,-5.995400000000003,0.4465333333333337,2.049903831327986,0.6219268281209874,1.1695962533353246,150.32232011684087,64.22019350300128,86.10212661383972,150.32232011684087
105.0,10.0,29.5,2012.0,30.0,916.0833333333334,105.43751060833333,-0.1833333333333333,2.1824999999999997,0.24116666666666667,0.0,306685044.98999995,-5.9944500000000085,0.4460000000000005,2.0500337231951877,-0.7705193634248501,1.0814984812005712,159.11208197879964,64.2216152496347,94.89046672916488,159.11208197879964
105.0,11.0,29.5,2012.0,30.0,911.6833333333333,105.47917722333334,-0.27933333333333343,2.125333333333334,0.5290000000000001,0.0,306704470.9883334,-5.993483333333331,0.4460000000000005,2.050163576125223,-1.1740375450101177,1.8899911548598085,161.5736479967686,64.22303642405878,97.35061157270987,137.57364799676864
105.0,12.0,29.5,2012.0,30.0,907.3833333333333,105.52084384166666,-0.43183333333333324,2.3073333333333337,0.6058333333333332,0.0,306723891.1466667,-5.992533333333336,0.4460000000000005,2.0502933900178255,-1.8152996255010854,1.8152996255010854,164.89207313217034,64.22445702532845,100.66761610684189,164.89207313217034
105.0,13.0,29.5,2012.0,30.0,902.9666666666667,105.56251046000001,-0.23916666666666658,1.9063333333333337,0.18100000000000008,0.0,306743305.47000015,-5.991566666666663,0.4460000000000005,2.0504231649064186,-1.005511579456787,1.2031050551274627,161.7615612729023,64.2258770539616,97.5356842189407,149.7615612729023
105.0,14.0,29.5,2012.0,30.0,898.5666666666667,105.60417707500001,0.004833333333333386,1.6935000000000007,-0.4040000000000001,0.0,306762713.9783333,-5.990616666666673,0.44543333333333346,2.0505529009246883,0.020273540804232885,1.8788511864837067,155.75233329265748,64.22729651157313,91.52503678108444,95.75233329265753
105.0,15.0,29.5,2012.0,30.0,894.2166666666667,105.64584368499999,-0.18600000000000003,2.0698333333333334,0.16366666666666677,0.0,306782116.6499999,-5.989649999999996,0.44500000000000023,2.050682597927808,-0.7821752433673229,1.0485103197340897,159.61597857454856,64.22871539673017,95.3872631778184,159.61597857454856
105.0,16.0,29.5,2012.0,30.0,889.8333333333334,105.68751030333334,-0.3945,1.8971666666666664,-0.35933333333333334,0.0,306801513.4816666,-5.988700000000002,0.44500000000000023,2.050812255893494,-1.6591782939198034,1.7278760297540123,165.78922460111264,64.2301337093411,101.55909089177155,135.7892246011126
105.0,17.0,29.5,2012.0,30.0,885.4333333333333,105.72917692166668,-0.014833333333333344,1.4393333333333334,-0.2726666666666669,0.0,306820904.49833333,-5.987733333333339,0.44500000000000023,2.05094187498886,-0.06232179589767649,2.527310402721356,164.29415926402356,64.23155145138558,100.062607812638,62.294159264023584
105.0,18.0,29.5,2012.0,30.0,880.9833333333333,105.77084353999999,0.04499999999999989,1.7831666666666663,-0.6265,0.0,306840289.6716665,-5.986783333333331,0.44500000000000023,2.0510714550245104,0.1893877980220176,2.0207210034708742,153.89251165482472,64.23296862094382,89.65954303388087,147.89251165482472
105.0,19.0,29.5,2012.0,30.0,876.65,105.81251015666666,0.11250000000000002,1.6863333333333335,-0.009333333333333315,0.0,306859669.0183333,-5.985816666666666,0.44434999999999986,2.051200996111854,0.4733304768281598,1.5293630393991657,151.88908671004629,64.23438521938598,87.65470149066033,121.88908671004629
105.0,20.0,29.5,2012.0,30.0,872.2833333333333,105.85417676499998,-0.46616666666666684,1.4988333333333332,-0.8743333333333333,0.0,306879042.53833336,-5.984850000000004,0.4439999999999999,2.0513304982508918,-1.9615945711751837,1.9854411014256839,172.51078882672593,64.23580124686346,108.2749875798625,88.51078882672596
105.0,21.0,29.5,2012.0,30.0,867.8333333333334,105.89584338166667,0.49383333333333324,1.4835000000000005,0.11716666666666664,0.0,306898410.21666664,-5.983899999999999,0.4439999999999999,2.051459961341356,2.078292550698842,2.118972262733443,136.2397585921726,64.23721670243154,72.00254188974108,136.2397585921726
105.0,22.0,29.5,2012.0,30.0,863.5333333333333,105.93751,0.36350000000000016,1.6235000000000004,-0.08833333333333336,0.0,306917772.0683333,-5.982933333333338,0.4439999999999999,2.051589385483512,1.5299828848414916,1.5341919967716897,141.65570836961732,64.23863158733789,77.41707678227944,141.65570836961732
105.0,23.0,29.5,2012.0,30.0,859.2203389830509,105.97882939661015,0.3008474576271186,1.4447457627118645,-0.45745762711864396,0.0,306936966.82203394,-5.982000000000007,0.4439999999999999,2.0517176926606546,1.2664317815636132,1.310668553123176,142.6355688319018,64.24003411868968,78.39553471321214,142.6355688319018
106.0,0.0,29.5,2012.0,30.0,854.7166666666667,106.02084323500002,0.04066666666666665,1.038,0.12749999999999997,0.0,306956478.2816667,-5.980999999999996,0.4432500000000004,2.051848116856061,0.17114701739772584,1.8131443942916312,160.00361402259958,64.24145964503963,95.76215437755991,40.00361402259954
106.0,1.0,29.5,2012.0,30.0,850.3666666666667,106.06250985166668,-0.5338333333333335,0.4241666666666666,1.1226666666666663,0.0,306975822.63500005,-5.980016666666669,0.4430000000000004,2.051977424030749,-2.2477728093874467,2.2477728093874467,148.01733429323212,64.24287281752862,83.77446147570355,-103.98266570676788
106.0,2.0,29.5,2012.0,30.0,845.9666666666667,106.1041764616667,-0.8834999999999998,0.07166666666666661,1.010833333333333,0.0,306995161.15999997,-5.97905,0.4430000000000004,2.052106692245989,-3.720563453385249,3.720563453385249,81.86174305617867,64.24428541983889,17.617457636339775,-110.13825694382129
106.0,3.0,29.5,2012.0,30.0,841.55,106.14584307833334,-0.8681666666666668,0.8523333333333334,0.9553333333333335,0.0,307014493.86,-5.978100000000004,0.4430000000000004,2.052235921524065,-3.656420574562782,3.656420574562782,194.31106248134716,64.24569745236482,130.0653650289824,-159.68893751865284
106.0,4.0,29.5,2012.0,30.0,837.2,106.18750969666668,-0.6661666666666668,1.136333333333333,0.7043333333333333,0.0,307033820.7266667,-5.977133333333328,0.4430000000000004,2.052365111809269,-2.8060198450048497,2.8060198450048497,185.39805441636543,64.24710891464858,121.15094550171683,-30.6019455836346
106.0,5.0,29.5,2012.0,30.0,832.8166666666667,106.22917631499998,-0.6901666666666666,1.1551666666666665,0.1285,0.0,307053141.75333333,-5.976166666666667,0.4421666666666668,2.052494263057041,-2.907517444988412,2.907517444988412,185.80342129894416,64.24851980635431,121.55490149258989,-18.19657870105582
106.0,6.0,29.5,2012.0,30.0,828.4166666666666,106.27084293166666,-0.6878333333333333,1.0563333333333336,0.1285,0.0,307072456.9583334,-5.975216666666671,0.4420000000000001,2.052623375389929,-2.8979969508466317,2.8979969508466317,187.32406911257178,64.24993012897149,123.07413898360028,-106.67593088742824
106.0,7.0,29.5,2012.0,30.0,824.0333333333333,106.31250954166666,-0.2211666666666666,0.5218333333333334,0.5463333333333333,0.0,307091766.325,-5.974249999999994,0.4420000000000001,2.0527524486965247,-0.9319684408754662,1.0639973011332553,176.24511342365693,64.2513398814339,111.99377354222314,2.245113423657022
106.0,8.0,29.5,2012.0,30.0,819.7,106.35417615833333,-0.285,-0.004333333333333336,1.1933333333333336,0.0,307111069.8566666,-5.973283333333342,0.4420000000000001,2.0528814829991093,-1.2010845410904616,1.2010845410904616,59.464479629893766,64.25274906413563,-4.788269434241822,-108.53552037010624
106.0,9.0,29.5,2012.0,30.0,815.3166666666667,106.39584277666664,-0.36033333333333334,0.10049999999999998,1.153166666666667,0.0,307130367.5616666,-5.97233333333333,0.4420000000000001,2.053010478353387,-1.5187613374621427,1.5187613374621427,168.27233426553437,64.25415767783548,104.01817658769885,-131.7276657344657
106.0,10.0,29.5,2012.0,30.0,810.9,106.43750939333336,-0.42683333333333345,0.14733333333333337,1.0768333333333335,0.0,307149659.435,-5.971366666666668,0.44106666666666644,2.0531394347259364,-1.7992680667669314,1.7992680667669314,96.97984295642904,64.25556572231898,32.724277234110055,-131.02015704357098
106.0,11.0,29.5,2012.0,30.0,806.55,106.47917601166668,-0.4828333333333334,0.30966666666666676,0.8711666666666666,0.0,307168945.4800001,-5.970400000000009,0.4409999999999998,2.053268352139037,-2.035581103744347,2.035581103744347,195.51792531374767,64.25697319797966,131.26095211576796,-116.48207468625235
106.0,12.0,29.5,2012.0,30.0,802.1833333333333,106.52084262499999,-0.44983333333333336,0.5746666666666669,0.529,0.0,307188225.68666667,-5.96943333333333,0.4409999999999998,2.0533972305258468,-1.8966937136000304,1.8966937136000304,193.312921822182,64.25838010423819,129.05454171794378,-154.687078177818
106.0,13.0,29.5,2012.0,30.0,797.75,106.56250923500001,-0.6156666666666666,0.35583333333333333,0.33999999999999997,0.0,307207500.06000006,-5.968483333333335,0.4409999999999998,2.053526069919786,-2.5962622422910284,2.5962622422910284,188.72302216408622,64.25978644160963,124.46323572247658,-93.27697783591381
106.0,14.0,29.5,2012.0,30.0,793.4166666666666,106.60417585500001,0.1785,0.5891666666666667,-0.3635,0.0,307226768.61,-5.967516666666664,0.4409666666666665,2.053654870387701,0.7528786995809792,1.7931440654000035,134.8549547565523,64.26119221097377,70.59376254557853,62.8549547565523
106.0,15.0,29.5,2012.0,30.0,789.0166666666667,106.64584247333332,-0.02216666666666665,0.6495000000000001,0.4008333333333333,0.0,307246031.3266667,-5.966550000000006,0.4400000000000004,2.0537836318627454,-0.09352988512688598,0.9117864612416501,158.96926980894338,64.26259741175097,94.70667239719235,116.96926980894335
106.0,16.0,29.5,2012.0,30.0,784.6166666666667,106.68750909,0.07433333333333333,0.9340000000000004,0.02333333333333331,0.0,307265288.20666665,-5.965583333333328,0.4400000000000004,2.0539123543226383,0.31358986944792033,0.4570145539925644,149.77375810207818,64.2640020438482,85.50975605822997,149.77375810207818
106.0,17.0,29.5,2012.0,30.0,780.2833333333333,106.72917570833333,0.3393333333333333,0.741,-0.4653333333333334,0.0,307284539.25500005,-5.964633333333335,0.4400000000000004,2.0540410378008027,1.4316590860032838,1.5090136550378392,130.53970977208687,64.26540610778002,66.27430366430683,130.53970977208687
106.0,18.0,29.5,2012.0,30.0,775.85,106.77084231666667,0.11399999999999998,0.6586666666666666,-0.5063333333333334,0.0,307303784.46833324,-5.963666666666672,0.4400000000000004,2.0541696822749556,0.4810445523975598,0.9522229090236926,142.69170386451634,64.26680960345331,78.42489426106303,136.69170386451634
106.0,19.0,29.5,2012.0,30.0,771.5,106.81250893166664,-0.638,0.4536666666666666,0.18233333333333332,0.0,307323023.8516666,-5.962699999999995,0.43988333333333357,2.054298287778521,-2.6924536648771693,2.6924536648771693,205.0004615750699,64.26821253138236,140.73224904368755,-118.99953842493011
106.0,20.0,29.5,2012.0,30.0,767.1,106.85417555166666,-0.4455000000000001,0.8175,-0.32249999999999995,0.0,307342257.3933332,-5.961733333333333,0.439,2.0544268542335122,-1.880297863784153,1.880297863784153,182.67235947035059,64.26961489086625,118.40274457948433,-57.327640529649415
106.0,21.0,29.5,2012.0,30.0,762.75,106.89584217,-0.015166666666666679,0.7326666666666668,-0.4751666666666666,0.0,307361485.1183334,-5.960766666666667,0.439,2.0545553818070412,-0.06399195449599528,1.0433343678221891,156.57198379419336,64.27101668387733,92.30096711031601,84.57198379419336
106.0,22.0,29.5,2012.0,30.0,758.3333333333334,106.93750878666668,0.7653333333333336,0.41633333333333306,0.11749999999999995,0.0,307380707.01166666,-5.9598,0.439,2.0546838703988413,3.2310576731718323,3.2310576731718323,93.97965864292807,64.27241790947136,29.70724073345668,93.97965864292807
106.0,23.0,29.5,2012.0,30.0,753.9322033898305,106.97882817796612,0.7138983050847462,0.48966101694915243,-0.39661016949152533,0.0,307399762.9593221,-5.958847457627124,0.439,2.0548112497280893,3.0142348347697854,3.0142348347697854,99.49681315710569,64.27380689787371,35.223006259232015,99.49681315710569
107.0,0.0,29.5,2012.0,30.366666666666667,570.3833333333333,107.02084418333332,0.5316666666666667,0.5046666666666666,-0.5958333333333333,0.0,307419134.28333336,-5.957883333333337,0.4387833333333331,2.0549407371880575,2.245118968371983,2.245118968371983,108.14970263376796,64.27521873042484,43.8744839033431,108.14970263376796
107.0,1.0,29.5,2012.0,31.0,245.15,107.063755735,0.4155000000000001,0.4982500000000001,-0.602,0.0,307438912.28250015,-5.956874999999995,0.43800000000000006,2.05507294306484,1.7547837122942291,1.7547837122942291,113.79841084422283,64.27666005136004,49.52175079286274,113.79841084422283
107.0,2.0,29.5,2012.0,31.0,240.75,107.10418103499998,0.0916666666666667,0.6916666666666668,-0.4746666666666667,0.0,307457538.89166665,-5.9559500000000005,0.43799999999999967,2.0551974524844026,0.3871662442861876,0.5941427612140852,146.39704094941231,64.27801733181111,82.11902361760121,146.39704094941231
107.0,3.0,29.5,2012.0,31.0,236.48333333333332,107.14584765499998,-0.05766666666666663,0.6409999999999999,-0.4586666666666666,0.0,307476731.6116666,-5.954983333333333,0.43799999999999967,2.055325746067291,-0.24357465616798366,1.2095902701923387,155.4872484892857,64.2794157214475,91.20783276783817,131.4872484892857
107.0,4.0,29.5,2012.0,31.0,232.1,107.18751426166666,0.2733333333333334,0.19249999999999995,-0.31283333333333324,0.0,307495918.5033333,-5.954000000000004,0.43799999999999967,2.055454000690731,1.1548112112355793,2.094137221626012,104.08360080656234,64.28081354480527,39.802787261757075,38.083600806562345
107.0,5.0,29.5,2012.0,31.0,227.61666666666667,107.22918088,-0.03766666666666667,0.4548333333333332,-0.6043333333333333,0.0,307515099.56666666,-5.953016666666661,0.43768333333333376,2.055582216354724,-0.15914940014055995,0.776062696246995,157.33291386834998,64.28221080203332,93.05070306631676,73.33291386835005
107.0,6.0,29.5,2012.0,31.0,223.33333333333334,107.27084749833332,-0.2013333333333333,0.6756666666666666,-0.4468333333333333,0.0,307534274.7816669,-5.952049999999999,0.43700000000000033,2.0557103929255796,-0.8508146044910653,0.8634931177948109,171.56354025034133,64.28360749182383,107.27993275851757,105.56354025034133
107.0,7.0,29.5,2012.0,31.0,218.91666666666666,107.31251411666668,0.28750000000000003,0.7161666666666665,-0.22166666666666668,0.0,307553444.1766666,-5.951083333333336,0.43700000000000033,2.055838530592692,1.2151147904732247,1.2151147904732247,132.44088519261314,64.2850036163893,68.15588157622383,132.44088519261314
107.0,8.0,29.5,2012.0,31.0,214.5,107.35418073166667,0.49483333333333324,0.5446666666666667,-0.09300000000000001,0.0,307572607.7366666,-5.95011666666666,0.43700000000000033,2.055966629255794,2.0916662839133484,2.0916662839133484,112.10437628526816,64.2863991747859,47.81797711048228,112.10437628526816
107.0,9.0,29.5,2012.0,31.0,210.11666666666667,107.39584734500002,0.3396666666666668,0.47650000000000003,-0.4221666666666666,0.0,307591765.46666664,-5.9491500000000075,0.43700000000000033,2.0560946889483067,1.435948644449494,1.5768634453430406,117.722163976487,64.28779416752646,53.4343698089605,117.722163976487
107.0,10.0,29.5,2012.0,31.0,205.81666666666666,107.43751395833333,0.030833333333333338,0.5630000000000001,-0.39449999999999996,0.0,307610917.35833335,-5.948183333333329,0.4365833333333332,2.056222709614528,0.13036022756298268,0.7208711227906878,145.2286199084939,64.28918859415282,80.93943131434106,133.2286199084939
107.0,11.0,29.5,2012.0,31.0,201.33333333333334,107.47918057666665,0.1956666666666667,0.3125000000000001,-0.6705000000000002,0.0,307630063.41999996,-5.947216666666668,0.436,2.056350691310161,0.8273904571778921,0.8273904571778921,119.67147617293905,64.2905824554202,55.38089371751882,119.67147617293905
107.0,12.0,29.5,2012.0,31.0,196.95,107.520847195,0.05866666666666666,0.012333333333333342,-0.5601666666666666,0.0,307649203.64666665,-5.946250000000007,0.436,2.056478634001783,0.24810887965780712,0.469429820682206,37.01958975539173,64.29197575111303,-27.27238599572129,1.0195897553917252
107.0,13.0,29.5,2012.0,31.0,192.6,107.56251381333335,0.17799999999999994,0.33783333333333343,-0.6585000000000001,0.0,307668338.045,-5.945283333333328,0.436,2.0566065377339577,0.7528767895608133,0.7796629425983663,101.92159452416199,64.29336848186499,37.628226042297,101.92159452416199
107.0,14.0,29.5,2012.0,31.0,188.23333333333332,107.60418042833334,0.07333333333333332,0.7490000000000004,-0.022833333333333334,0.0,307687466.6000001,-5.9443166666666665,0.436,2.056734402406418,0.31020628081781776,0.3426384688791907,148.65589369124066,64.2947606467325,84.36113304450815,148.65589369124066
107.0,15.0,29.5,2012.0,31.0,183.8,107.64584703833336,-0.27133333333333337,0.7340000000000001,0.30633333333333324,0.0,307706589.3216667,-5.943350000000001,0.4354833333333329,2.056862228086007,-1.1479385268591185,1.1606298067780048,174.33677544384642,64.29615224659177,110.04062319725469,66.33677544384643
